Gene	Exon	Pos_IMGT	Pos_1000G
HLA-C	8	1422	31236552
HLA-C	8	1421	31236553
HLA-C	8	1420	31236554
HLA-C	8	1419	31236555
HLA-C	8	1418	31236556
HLA-C	8	1417	31236557
HLA-C	8	1416	31236558
HLA-C	8	1415	31236559
HLA-C	8	1414	31236560
HLA-C	8	1413	31236561
HLA-C	8	1412	31236562
HLA-C	8	1411	31236563
HLA-C	8	1410	31236564
HLA-C	8	1409	31236565
HLA-C	8	1408	31236566
HLA-C	8	1407	31236567
HLA-C	8	1406	31236568
HLA-C	8	1405	31236569
HLA-C	8	1404	31236570
HLA-C	8	1403	31236571
HLA-C	8	1402	31236572
HLA-C	8	1401	31236573
HLA-C	8	1400	31236574
HLA-C	8	1399	31236575
HLA-C	8	1398	31236576
HLA-C	8	1397	31236577
HLA-C	8	1396	31236578
HLA-C	8	1395	31236579
HLA-C	8	1394	31236580
HLA-C	8	1393	31236581
HLA-C	8	1392	31236582
HLA-C	8	1391	31236583
HLA-C	8	1390	31236584
HLA-C	8	1389	31236585
HLA-C	8	1388	31236586
HLA-C	8	1387	31236587
HLA-C	8	1386	31236588
HLA-C	8	1385	31236589
HLA-C	8	1384	31236590
HLA-C	8	1383	31236591
HLA-C	8	1382	31236592
HLA-C	8	1381	31236593
HLA-C	8	1380	31236594
HLA-C	8	1379	31236595
HLA-C	8	1378	31236596
HLA-C	8	1377	31236597
HLA-C	8	1376	31236598
HLA-C	8	1375	31236599
HLA-C	8	1374	31236600
HLA-C	8	1373	31236601
HLA-C	8	1372	31236602
HLA-C	8	1371	31236603
HLA-C	8	1370	31236604
HLA-C	8	1369	31236605
HLA-C	8	1368	31236606
HLA-C	8	1367	31236607
HLA-C	8	1366	31236608
HLA-C	8	1365	31236609
HLA-C	8	1364	31236610
HLA-C	8	1363	31236611
HLA-C	8	1362	31236612
HLA-C	8	1361	31236613
HLA-C	8	1360	31236614
HLA-C	8	1359	31236615
HLA-C	8	1358	31236616
HLA-C	8	1357	31236617
HLA-C	8	1356	31236618
HLA-C	8	1355	31236619
HLA-C	8	1354	31236620
HLA-C	8	1353	31236621
HLA-C	8	1352	31236622
HLA-C	8	1351	31236623
HLA-C	8	1350	31236624
HLA-C	8	1349	31236625
HLA-C	8	1348	31236626
HLA-C	8	1347	31236627
HLA-C	8	1346	31236628
HLA-C	8	1345	31236629
HLA-C	8	1344	31236630
HLA-C	8	1343	31236631
HLA-C	8	1342	31236632
HLA-C	8	1341	31236633
HLA-C	8	1340	31236634
HLA-C	8	1339	31236635
HLA-C	8	1338	31236636
HLA-C	8	1337	31236637
HLA-C	8	1336	31236638
HLA-C	8	1335	31236639
HLA-C	8	1334	31236640
HLA-C	8	1333	31236641
HLA-C	8	1332	31236642
HLA-C	8	1331	31236643
HLA-C	8	1330	31236644
HLA-C	8	1329	31236645
HLA-C	8	1328	31236646
HLA-C	8	1327	31236647
HLA-C	8	1326	31236648
HLA-C	8	1325	31236649
HLA-C	8	1324	31236650
HLA-C	8	1323	31236651
HLA-C	8	1322	31236652
HLA-C	8	1321	31236653
HLA-C	8	1320	31236654
HLA-C	8	1319	31236655
HLA-C	8	1318	31236656
HLA-C	8	1317	31236657
HLA-C	8	1316	31236658
HLA-C	8	1315	31236659
HLA-C	8	1314	31236660
HLA-C	8	1313	31236661
HLA-C	8	1312	31236662
HLA-C	8	1311	31236663
HLA-C	8	1310	31236664
HLA-C	8	1309	31236665
HLA-C	8	1308	31236666
HLA-C	8	1307	31236667
HLA-C	8	1306	31236668
HLA-C	8	1305	31236669
HLA-C	8	1304	31236670
HLA-C	8	1303	31236671
HLA-C	8	1302	31236672
HLA-C	8	1301	31236673
HLA-C	8	1300	31236674
HLA-C	8	1299	31236675
HLA-C	8	1298	31236676
HLA-C	8	1297	31236677
HLA-C	8	1296	31236678
HLA-C	8	1295	31236679
HLA-C	8	1294	31236680
HLA-C	8	1293	31236681
HLA-C	8	1292	31236682
HLA-C	8	1291	31236683
HLA-C	8	1290	31236684
HLA-C	8	1289	31236685
HLA-C	8	1288	31236686
HLA-C	8	1287	31236687
HLA-C	8	1286	31236688
HLA-C	8	1285	31236689
HLA-C	8	1284	31236690
HLA-C	8	1283	31236691
HLA-C	8	1282	31236692
HLA-C	8	1281	31236693
HLA-C	8	1280	31236694
HLA-C	8	1279	31236695
HLA-C	8	1278	31236696
HLA-C	8	1277	31236697
HLA-C	8	1276	31236698
HLA-C	8	1275	31236699
HLA-C	8	1274	31236700
HLA-C	8	1273	31236701
HLA-C	8	1272	31236702
HLA-C	8	1271	31236703
HLA-C	8	1270	31236704
HLA-C	8	1269	31236705
HLA-C	8	1268	31236706
HLA-C	8	1267	31236707
HLA-C	8	1266	31236708
HLA-C	8	1265	31236709
HLA-C	8	1264	31236710
HLA-C	8	1263	31236711
HLA-C	8	1262	31236712
HLA-C	8	1261	31236713
HLA-C	8	1260	31236714
HLA-C	8	1259	31236715
HLA-C	8	1258	31236716
HLA-C	8	1257	31236717
HLA-C	8	1256	31236718
HLA-C	8	1255	31236719
HLA-C	8	1254	31236720
HLA-C	8	1253	31236721
HLA-C	8	1252	31236722
HLA-C	8	1251	31236723
HLA-C	8	1250	31236724
HLA-C	8	1249	31236725
HLA-C	8	1248	31236726
HLA-C	8	1247	31236727
HLA-C	8	1246	31236728
HLA-C	8	1245	31236729
HLA-C	8	1244	31236730
HLA-C	8	1243	31236731
HLA-C	8	1242	31236732
HLA-C	8	1241	31236733
HLA-C	8	1240	31236734
HLA-C	8	1239	31236735
HLA-C	8	1238	31236736
HLA-C	8	1237	31236737
HLA-C	8	1236	31236738
HLA-C	8	1235	31236739
HLA-C	8	1234	31236740
HLA-C	8	1233	31236741
HLA-C	8	1232	31236742
HLA-C	8	1231	31236743
HLA-C	8	1230	31236744
HLA-C	8	1229	31236745
HLA-C	8	1228	31236746
HLA-C	8	1227	31236747
HLA-C	8	1226	31236748
HLA-C	8	1225	31236749
HLA-C	8	1224	31236750
HLA-C	8	1223	31236751
HLA-C	8	1222	31236752
HLA-C	8	1221	31236753
HLA-C	8	1220	31236754
HLA-C	8	1219	31236755
HLA-C	8	1218	31236756
HLA-C	8	1217	31236757
HLA-C	8	1216	31236758
HLA-C	8	1215	31236759
HLA-C	8	1214	31236760
HLA-C	8	1213	31236761
HLA-C	8	1212	31236762
HLA-C	8	1211	31236763
HLA-C	8	1210	31236764
HLA-C	8	1209	31236765
HLA-C	8	1208	31236766
HLA-C	8	1207	31236767
HLA-C	8	1206	31236768
HLA-C	8	1205	31236769
HLA-C	8	1204	31236770
HLA-C	8	1203	31236771
HLA-C	8	1202	31236772
HLA-C	8	1201	31236773
HLA-C	8	1200	31236774
HLA-C	8	1199	31236775
HLA-C	8	1198	31236776
HLA-C	8	1197	31236777
HLA-C	8	1196	31236778
HLA-C	8	1195	31236779
HLA-C	8	1194	31236780
HLA-C	8	1193	31236781
HLA-C	8	1192	31236782
HLA-C	8	1191	31236783
HLA-C	8	1190	31236784
HLA-C	8	1189	31236785
HLA-C	8	1188	31236786
HLA-C	8	1187	31236787
HLA-C	8	1186	31236788
HLA-C	8	1185	31236789
HLA-C	8	1184	31236790
HLA-C	8	1183	31236791
HLA-C	8	1182	31236792
HLA-C	8	1181	31236793
HLA-C	8	1180	31236794
HLA-C	8	1179	31236795
HLA-C	8	1178	31236796
HLA-C	8	1177	31236797
HLA-C	8	1176	31236798
HLA-C	8	1175	31236799
HLA-C	8	1174	31236800
HLA-C	8	1173	31236801
HLA-C	8	1172	31236802
HLA-C	8	1171	31236803
HLA-C	8	1170	31236804
HLA-C	8	1169	31236805
HLA-C	8	1168	31236806
HLA-C	8	1167	31236807
HLA-C	8	1166	31236808
HLA-C	8	1165	31236809
HLA-C	8	1164	31236810
HLA-C	8	1163	31236811
HLA-C	8	1162	31236812
HLA-C	8	1161	31236813
HLA-C	8	1160	31236814
HLA-C	8	1159	31236815
HLA-C	8	1158	31236816
HLA-C	8	1157	31236817
HLA-C	8	1156	31236818
HLA-C	8	1155	31236819
HLA-C	8	1154	31236820
HLA-C	8	1153	31236821
HLA-C	8	1152	31236822
HLA-C	8	1151	31236823
HLA-C	8	1150	31236824
HLA-C	8	1149	31236825
HLA-C	8	1148	31236826
HLA-C	8	1147	31236827
HLA-C	8	1146	31236828
HLA-C	8	1145	31236829
HLA-C	8	1144	31236830
HLA-C	8	1143	31236831
HLA-C	8	1142	31236832
HLA-C	8	1141	31236833
HLA-C	8	1140	31236834
HLA-C	8	1139	31236835
HLA-C	8	1138	31236836
HLA-C	8	1137	31236837
HLA-C	8	1136	31236838
HLA-C	8	1135	31236839
HLA-C	8	1134	31236840
HLA-C	8	1133	31236841
HLA-C	8	1132	31236842
HLA-C	8	1131	31236843
HLA-C	8	1130	31236844
HLA-C	8	1129	31236845
HLA-C	8	1128	31236846
HLA-C	8	1127	31236847
HLA-C	8	1126	31236848
HLA-C	8	1125	31236849
HLA-C	8	1124	31236850
HLA-C	8	1123	31236851
HLA-C	8	1122	31236852
HLA-C	8	1121	31236853
HLA-C	8	1120	31236854
HLA-C	8	1119	31236855
HLA-C	8	1118	31236856
HLA-C	8	1117	31236857
HLA-C	8	1116	31236858
HLA-C	8	1115	31236859
HLA-C	8	1114	31236860
HLA-C	8	1113	31236861
HLA-C	8	1112	31236862
HLA-C	8	1111	31236863
HLA-C	8	1110	31236864
HLA-C	8	1109	31236865
HLA-C	8	1108	31236866
HLA-C	8	1107	31236867
HLA-C	8	1106	31236868
HLA-C	8	1105	31236869
HLA-C	8	1104	31236870
HLA-C	8	1103	31236871
HLA-C	8	1102	31236872
HLA-C	8	1101	31236873
HLA-C	8	1100	31236874
HLA-C	8	1099	31236875
HLA-C	8	1098	31236876
HLA-C	8	1097	31236877
HLA-C	8	1096	31236878
HLA-C	8	1095	31236879
HLA-C	8	1094	31236880
HLA-C	8	1093	31236881
HLA-C	8	1092	31236882
HLA-C	8	1091	31236883
HLA-C	8	1090	31236884
HLA-C	8	1089	31236885
HLA-C	8	1088	31236886
HLA-C	8	1087	31236887
HLA-C	8	1086	31236888
HLA-C	8	1085	31236889
HLA-C	8	1084	31236890
HLA-C	8	1083	31236891
HLA-C	8	1082	31236892
HLA-C	8	1081	31236893
HLA-C	8	1080	31236894
HLA-C	8	1079	31236895
HLA-C	8	1078	31236896
HLA-C	8	1077	31236897
HLA-C	8	1076	31236898
HLA-C	8	1075	31236899
HLA-C	8	1074	31236900
HLA-C	8	1073	31236901
HLA-C	8	1072	31236902
HLA-C	8	1071	31236903
HLA-C	8	1070	31236904
HLA-C	8	1069	31236905
HLA-C	8	1068	31236906
HLA-C	8	1067	31236907
HLA-C	8	1066	31236908
HLA-C	8	1065	31236909
HLA-C	8	1064	31236910
HLA-C	8	1063	31236911
HLA-C	8	1062	31236912
HLA-C	8	1061	31236913
HLA-C	8	1060	31236914
HLA-C	8	1059	31236915
HLA-C	8	1058	31236916
HLA-C	8	1057	31236917
HLA-C	8	1056	31236918
HLA-C	8	1055	31236919
HLA-C	8	1054	31236920
HLA-C	8	1053	31236921
HLA-C	8	1052	31236922
HLA-C	8	1051	31236923
HLA-C	8	1050	31236924
HLA-C	8	1049	31236925
HLA-C	8	1048	31236926
HLA-C	8	1047	31236927
HLA-C	8	1046	31236928
HLA-C	8	1045	31236929
HLA-C	8	1044	31236930
HLA-C	8	1043	31236931
HLA-C	8	1042	31236932
HLA-C	8	1041	31236933
HLA-C	8	1040	31236934
HLA-C	8	1039	31236935
HLA-C	8	1038	31236936
HLA-C	8	1037	31236937
HLA-C	8	1036	31236938
HLA-C	8	1035	31236939
HLA-C	8	1034	31236940
HLA-C	8	1033	31236941
HLA-C	8	1032	31236942
HLA-C	8	1031	31236943
HLA-C	8	1030	31236944
HLA-C	8	1029	31236945
HLA-C	8	1028	31236946
HLA-C	8	1027	31236947
HLA-C	8	1026	31236948
HLA-C	8	1025	31236949
HLA-C	8	1024	31236950
HLA-C	7	1023	31237115
HLA-C	7	1022	31237116
HLA-C	7	1021	31237117
HLA-C	7	1020	31237118
HLA-C	7	1019	31237119
HLA-C	7	1018	31237120
HLA-C	7	1017	31237121
HLA-C	7	1016	31237122
HLA-C	7	1015	31237123
HLA-C	7	1014	31237124
HLA-C	7	1013	31237125
HLA-C	7	1012	31237126
HLA-C	7	1011	31237127
HLA-C	7	1010	31237128
HLA-C	7	1009	31237129
HLA-C	7	1008	31237130
HLA-C	7	1007	31237131
HLA-C	7	1006	31237132
HLA-C	7	1005	31237133
HLA-C	7	1004	31237134
HLA-C	7	1003	31237135
HLA-C	7	1002	31237136
HLA-C	7	1001	31237137
HLA-C	7	1000	31237138
HLA-C	7	999	31237139
HLA-C	7	998	31237140
HLA-C	7	997	31237141
HLA-C	7	996	31237142
HLA-C	7	995	31237143
HLA-C	7	994	31237144
HLA-C	7	993	31237145
HLA-C	7	992	31237146
HLA-C	7	991	31237147
HLA-C	7	990	31237148
HLA-C	7	989	31237149
HLA-C	7	988	31237150
HLA-C	7	987	31237151
HLA-C	7	986	31237152
HLA-C	7	985	31237153
HLA-C	7	984	31237154
HLA-C	7	983	31237155
HLA-C	7	982	31237156
HLA-C	7	981	31237157
HLA-C	7	980	31237158
HLA-C	7	979	31237159
HLA-C	7	978	31237160
HLA-C	7	977	31237161
HLA-C	7	976	31237162
HLA-C	6	975	31237270
HLA-C	6	974	31237271
HLA-C	6	973	31237272
HLA-C	6	972	31237273
HLA-C	6	971	31237274
HLA-C	6	970	31237275
HLA-C	6	969	31237276
HLA-C	6	968	31237277
HLA-C	6	967	31237278
HLA-C	6	966	31237279
HLA-C	6	965	31237280
HLA-C	6	964	31237281
HLA-C	6	963	31237282
HLA-C	6	962	31237283
HLA-C	6	961	31237284
HLA-C	6	960	31237285
HLA-C	6	959	31237286
HLA-C	6	958	31237287
HLA-C	6	957	31237288
HLA-C	6	956	31237289
HLA-C	6	955	31237290
HLA-C	6	954	31237291
HLA-C	6	953	31237292
HLA-C	6	952	31237293
HLA-C	6	951	31237294
HLA-C	6	950	31237295
HLA-C	6	949	31237296
HLA-C	6	948	31237297
HLA-C	6	947	31237298
HLA-C	6	946	31237299
HLA-C	6	945	31237300
HLA-C	6	944	31237301
HLA-C	6	943	31237302
HLA-C	5	942	31237743
HLA-C	5	941	31237744
HLA-C	5	940	31237745
HLA-C	5	939	31237746
HLA-C	5	938	31237747
HLA-C	5	937	31237748
HLA-C	5	936	31237749
HLA-C	5	935	31237750
HLA-C	5	934	31237751
HLA-C	5	933	31237752
HLA-C	5	932	31237753
HLA-C	5	931	31237754
HLA-C	5	930	31237755
HLA-C	5	929	31237756
HLA-C	5	928	31237757
HLA-C	5	927	31237758
HLA-C	5	926	31237759
HLA-C	5	925	31237760
HLA-C	5	924	31237761
HLA-C	5	923	31237762
HLA-C	5	922	31237763
HLA-C	5	921	31237764
HLA-C	5	920	31237765
HLA-C	5	919	31237766
HLA-C	5	918	31237767
HLA-C	5	917	31237768
HLA-C	5	916	31237769
HLA-C	5	915	31237770
HLA-C	5	914	31237771
HLA-C	5	913	31237772
HLA-C	5	912	31237773
HLA-C	5	911	31237774
HLA-C	5	910	31237775
HLA-C	5	909	31237776
HLA-C	5	908	31237777
HLA-C	5	907	31237778
HLA-C	5	906	31237779
HLA-C	5	905	31237780
HLA-C	5	904	31237781
HLA-C	5	903	31237782
HLA-C	5	902	31237783
HLA-C	5	901	31237784
HLA-C	5	900	31237785
HLA-C	5	899	31237786
HLA-C	5	898	31237787
HLA-C	5	897	31237788
HLA-C	5	896	31237789
HLA-C	5	895	31237790
HLA-C	5	894	31237791
HLA-C	5	893	31237792
HLA-C	5	892	31237793
HLA-C	5	891	31237794
HLA-C	5	890	31237795
HLA-C	5	889	31237796
HLA-C	5	888	31237797
HLA-C	5	887	31237798
HLA-C	5	886	31237799
HLA-C	5	885	31237800
HLA-C	5	884	31237801
HLA-C	5	883	31237802
HLA-C	5	882	31237803
HLA-C	5	881	31237804
HLA-C	5	880	31237805
HLA-C	5	879	31237806
HLA-C	5	878	31237807
HLA-C	5	877	31237808
HLA-C	5	876	31237809
HLA-C	5	875	31237810
HLA-C	5	874	31237811
HLA-C	5	873	31237812
HLA-C	5	872	31237813
HLA-C	5	871	31237814
HLA-C	5	870	31237815
HLA-C	5	869	31237816
HLA-C	5	868	31237817
HLA-C	5	867	31237818
HLA-C	5	866	31237819
HLA-C	5	865	31237820
HLA-C	5	864	31237821
HLA-C	5	863	31237822
HLA-C	5	862	31237823
HLA-C	5	861	31237824
HLA-C	5	860	31237825
HLA-C	5	859	31237826
HLA-C	5	858	31237827
HLA-C	5	857	31237828
HLA-C	5	856	31237829
HLA-C	5	855	31237830
HLA-C	5	854	31237831
HLA-C	5	853	31237832
HLA-C	5	852	31237833
HLA-C	5	851	31237834
HLA-C	5	850	31237835
HLA-C	5	849	31237836
HLA-C	5	848	31237837
HLA-C	5	847	31237838
HLA-C	5	846	31237839
HLA-C	5	845	31237840
HLA-C	5	844	31237841
HLA-C	5	843	31237842
HLA-C	5	842	31237843
HLA-C	5	841	31237844
HLA-C	5	840	31237845
HLA-C	5	839	31237846
HLA-C	5	838	31237847
HLA-C	5	837	31237848
HLA-C	5	836	31237849
HLA-C	5	835	31237850
HLA-C	5	834	31237851
HLA-C	5	833	31237852
HLA-C	5	832	31237853
HLA-C	5	831	31237854
HLA-C	5	830	31237855
HLA-C	5	829	31237856
HLA-C	5	828	31237857
HLA-C	5	827	31237858
HLA-C	5	826	31237859
HLA-C	5	825	31237860
HLA-C	5	824	31237861
HLA-C	5	823	31237862
HLA-C	4	822	31237987
HLA-C	4	821	31237988
HLA-C	4	820	31237989
HLA-C	4	819	31237990
HLA-C	4	818	31237991
HLA-C	4	817	31237992
HLA-C	4	816	31237993
HLA-C	4	815	31237994
HLA-C	4	814	31237995
HLA-C	4	813	31237996
HLA-C	4	812	31237997
HLA-C	4	811	31237998
HLA-C	4	810	31237999
HLA-C	4	809	31238000
HLA-C	4	808	31238001
HLA-C	4	807	31238002
HLA-C	4	806	31238003
HLA-C	4	805	31238004
HLA-C	4	804	31238005
HLA-C	4	803	31238006
HLA-C	4	802	31238007
HLA-C	4	801	31238008
HLA-C	4	800	31238009
HLA-C	4	799	31238010
HLA-C	4	798	31238011
HLA-C	4	797	31238012
HLA-C	4	796	31238013
HLA-C	4	795	31238014
HLA-C	4	794	31238015
HLA-C	4	793	31238016
HLA-C	4	792	31238017
HLA-C	4	791	31238018
HLA-C	4	790	31238019
HLA-C	4	789	31238020
HLA-C	4	788	31238021
HLA-C	4	787	31238022
HLA-C	4	786	31238023
HLA-C	4	785	31238024
HLA-C	4	784	31238025
HLA-C	4	783	31238026
HLA-C	4	782	31238027
HLA-C	4	781	31238028
HLA-C	4	780	31238029
HLA-C	4	779	31238030
HLA-C	4	778	31238031
HLA-C	4	777	31238032
HLA-C	4	776	31238033
HLA-C	4	775	31238034
HLA-C	4	774	31238035
HLA-C	4	773	31238036
HLA-C	4	772	31238037
HLA-C	4	771	31238038
HLA-C	4	770	31238039
HLA-C	4	769	31238040
HLA-C	4	768	31238041
HLA-C	4	767	31238042
HLA-C	4	766	31238043
HLA-C	4	765	31238044
HLA-C	4	764	31238045
HLA-C	4	763	31238046
HLA-C	4	762	31238047
HLA-C	4	761	31238048
HLA-C	4	760	31238049
HLA-C	4	759	31238050
HLA-C	4	758	31238051
HLA-C	4	757	31238052
HLA-C	4	756	31238053
HLA-C	4	755	31238054
HLA-C	4	754	31238055
HLA-C	4	753	31238056
HLA-C	4	752	31238057
HLA-C	4	751	31238058
HLA-C	4	750	31238059
HLA-C	4	749	31238060
HLA-C	4	748	31238061
HLA-C	4	747	31238062
HLA-C	4	746	31238063
HLA-C	4	745	31238064
HLA-C	4	744	31238065
HLA-C	4	743	31238066
HLA-C	4	742	31238067
HLA-C	4	741	31238068
HLA-C	4	740	31238069
HLA-C	4	739	31238070
HLA-C	4	738	31238071
HLA-C	4	737	31238072
HLA-C	4	736	31238073
HLA-C	4	735	31238074
HLA-C	4	734	31238075
HLA-C	4	733	31238076
HLA-C	4	732	31238077
HLA-C	4	731	31238078
HLA-C	4	730	31238079
HLA-C	4	729	31238080
HLA-C	4	728	31238081
HLA-C	4	727	31238082
HLA-C	4	726	31238083
HLA-C	4	725	31238084
HLA-C	4	724	31238085
HLA-C	4	723	31238086
HLA-C	4	722	31238087
HLA-C	4	721	31238088
HLA-C	4	720	31238089
HLA-C	4	719	31238090
HLA-C	4	718	31238091
HLA-C	4	717	31238092
HLA-C	4	716	31238093
HLA-C	4	715	31238094
HLA-C	4	714	31238095
HLA-C	4	713	31238096
HLA-C	4	712	31238097
HLA-C	4	711	31238098
HLA-C	4	710	31238099
HLA-C	4	709	31238100
HLA-C	4	708	31238101
HLA-C	4	707	31238102
HLA-C	4	706	31238103
HLA-C	4	705	31238104
HLA-C	4	704	31238105
HLA-C	4	703	31238106
HLA-C	4	702	31238107
HLA-C	4	701	31238108
HLA-C	4	700	31238109
HLA-C	4	699	31238110
HLA-C	4	698	31238111
HLA-C	4	697	31238112
HLA-C	4	696	31238113
HLA-C	4	695	31238114
HLA-C	4	694	31238115
HLA-C	4	693	31238116
HLA-C	4	692	31238117
HLA-C	4	691	31238118
HLA-C	4	690	31238119
HLA-C	4	689	31238120
HLA-C	4	688	31238121
HLA-C	4	687	31238122
HLA-C	4	686	31238123
HLA-C	4	685	31238124
HLA-C	4	684	31238125
HLA-C	4	683	31238126
HLA-C	4	682	31238127
HLA-C	4	681	31238128
HLA-C	4	680	31238129
HLA-C	4	679	31238130
HLA-C	4	678	31238131
HLA-C	4	677	31238132
HLA-C	4	676	31238133
HLA-C	4	675	31238134
HLA-C	4	674	31238135
HLA-C	4	673	31238136
HLA-C	4	672	31238137
HLA-C	4	671	31238138
HLA-C	4	670	31238139
HLA-C	4	669	31238140
HLA-C	4	668	31238141
HLA-C	4	667	31238142
HLA-C	4	666	31238143
HLA-C	4	665	31238144
HLA-C	4	664	31238145
HLA-C	4	663	31238146
HLA-C	4	662	31238147
HLA-C	4	661	31238148
HLA-C	4	660	31238149
HLA-C	4	659	31238150
HLA-C	4	658	31238151
HLA-C	4	657	31238152
HLA-C	4	656	31238153
HLA-C	4	655	31238154
HLA-C	4	654	31238155
HLA-C	4	653	31238156
HLA-C	4	652	31238157
HLA-C	4	651	31238158
HLA-C	4	650	31238159
HLA-C	4	649	31238160
HLA-C	4	648	31238161
HLA-C	4	647	31238162
HLA-C	4	646	31238163
HLA-C	4	645	31238164
HLA-C	4	644	31238165
HLA-C	4	643	31238166
HLA-C	4	642	31238167
HLA-C	4	641	31238168
HLA-C	4	640	31238169
HLA-C	4	639	31238170
HLA-C	4	638	31238171
HLA-C	4	637	31238172
HLA-C	4	636	31238173
HLA-C	4	635	31238174
HLA-C	4	634	31238175
HLA-C	4	633	31238176
HLA-C	4	632	31238177
HLA-C	4	631	31238178
HLA-C	4	630	31238179
HLA-C	4	629	31238180
HLA-C	4	628	31238181
HLA-C	4	627	31238182
HLA-C	4	626	31238183
HLA-C	4	625	31238184
HLA-C	4	624	31238185
HLA-C	4	623	31238186
HLA-C	4	622	31238187
HLA-C	4	621	31238188
HLA-C	4	620	31238189
HLA-C	4	619	31238190
HLA-C	4	618	31238191
HLA-C	4	617	31238192
HLA-C	4	616	31238193
HLA-C	4	615	31238194
HLA-C	4	614	31238195
HLA-C	4	613	31238196
HLA-C	4	612	31238197
HLA-C	4	611	31238198
HLA-C	4	610	31238199
HLA-C	4	609	31238200
HLA-C	4	608	31238201
HLA-C	4	607	31238202
HLA-C	4	606	31238203
HLA-C	4	605	31238204
HLA-C	4	604	31238205
HLA-C	4	603	31238206
HLA-C	4	602	31238207
HLA-C	4	601	31238208
HLA-C	4	600	31238209
HLA-C	4	599	31238210
HLA-C	4	598	31238211
HLA-C	4	597	31238212
HLA-C	4	596	31238213
HLA-C	4	595	31238214
HLA-C	4	594	31238215
HLA-C	4	593	31238216
HLA-C	4	592	31238217
HLA-C	4	591	31238218
HLA-C	4	590	31238219
HLA-C	4	589	31238220
HLA-C	4	588	31238221
HLA-C	4	587	31238222
HLA-C	4	586	31238223
HLA-C	4	585	31238224
HLA-C	4	584	31238225
HLA-C	4	583	31238226
HLA-C	4	582	31238227
HLA-C	4	581	31238228
HLA-C	4	580	31238229
HLA-C	4	579	31238230
HLA-C	4	578	31238231
HLA-C	4	577	31238232
HLA-C	4	576	31238233
HLA-C	4	575	31238234
HLA-C	4	574	31238235
HLA-C	4	573	31238236
HLA-C	4	572	31238237
HLA-C	4	571	31238238
HLA-C	4	570	31238239
HLA-C	4	569	31238240
HLA-C	4	568	31238241
HLA-C	4	567	31238242
HLA-C	4	566	31238243
HLA-C	4	565	31238244
HLA-C	4	564	31238245
HLA-C	4	563	31238246
HLA-C	4	562	31238247
HLA-C	4	561	31238248
HLA-C	4	560	31238249
HLA-C	4	559	31238250
HLA-C	4	558	31238251
HLA-C	4	557	31238252
HLA-C	4	556	31238253
HLA-C	4	555	31238254
HLA-C	4	554	31238255
HLA-C	4	553	31238256
HLA-C	4	552	31238257
HLA-C	4	551	31238258
HLA-C	4	550	31238259
HLA-C	4	549	31238260
HLA-C	4	548	31238261
HLA-C	4	547	31238262
HLA-C	3	546	31238850
HLA-C	3	545	31238851
HLA-C	3	544	31238852
HLA-C	3	543	31238853
HLA-C	3	542	31238854
HLA-C	3	541	31238855
HLA-C	3	540	31238856
HLA-C	3	539	31238857
HLA-C	3	538	31238858
HLA-C	3	537	31238859
HLA-C	3	536	31238860
HLA-C	3	535	31238861
HLA-C	3	534	31238862
HLA-C	3	533	31238863
HLA-C	3	532	31238864
HLA-C	3	531	31238865
HLA-C	3	530	31238866
HLA-C	3	529	31238867
HLA-C	3	528	31238868
HLA-C	3	527	31238869
HLA-C	3	526	31238870
HLA-C	3	525	31238871
HLA-C	3	524	31238872
HLA-C	3	523	31238873
HLA-C	3	522	31238874
HLA-C	3	521	31238875
HLA-C	3	520	31238876
HLA-C	3	519	31238877
HLA-C	3	518	31238878
HLA-C	3	517	31238879
HLA-C	3	516	31238880
HLA-C	3	515	31238881
HLA-C	3	514	31238882
HLA-C	3	513	31238883
HLA-C	3	512	31238884
HLA-C	3	511	31238885
HLA-C	3	510	31238886
HLA-C	3	509	31238887
HLA-C	3	508	31238888
HLA-C	3	507	31238889
HLA-C	3	506	31238890
HLA-C	3	505	31238891
HLA-C	3	504	31238892
HLA-C	3	503	31238893
HLA-C	3	502	31238894
HLA-C	3	501	31238895
HLA-C	3	500	31238896
HLA-C	3	499	31238897
HLA-C	3	498	31238898
HLA-C	3	497	31238899
HLA-C	3	496	31238900
HLA-C	3	495	31238901
HLA-C	3	494	31238902
HLA-C	3	493	31238903
HLA-C	3	492	31238904
HLA-C	3	491	31238905
HLA-C	3	490	31238906
HLA-C	3	489	31238907
HLA-C	3	488	31238908
HLA-C	3	487	31238909
HLA-C	3	486	31238910
HLA-C	3	485	31238911
HLA-C	3	484	31238912
HLA-C	3	483	31238913
HLA-C	3	482	31238914
HLA-C	3	481	31238915
HLA-C	3	480	31238916
HLA-C	3	479	31238917
HLA-C	3	478	31238918
HLA-C	3	477	31238919
HLA-C	3	476	31238920
HLA-C	3	475	31238921
HLA-C	3	474	31238922
HLA-C	3	473	31238923
HLA-C	3	472	31238924
HLA-C	3	471	31238925
HLA-C	3	470	31238926
HLA-C	3	469	31238927
HLA-C	3	468	31238928
HLA-C	3	467	31238929
HLA-C	3	466	31238930
HLA-C	3	465	31238931
HLA-C	3	464	31238932
HLA-C	3	463	31238933
HLA-C	3	462	31238934
HLA-C	3	461	31238935
HLA-C	3	460	31238936
HLA-C	3	459	31238937
HLA-C	3	458	31238938
HLA-C	3	457	31238939
HLA-C	3	456	31238940
HLA-C	3	455	31238941
